"Provider.ID","Name","City","State","County","Address","lat","long"
251308,"PONTOTOC HEALTH SERVICE CAH","PONTOTOC","MS","PONTOTOC","176 SOUTH MAIN STREET
PONTOTOC, MS 38863
(34.242827, -88.9968)","34.242827"," -88.9968"
251309,"FIELD HEALTH SYSTEM","CENTREVILLE","MS","WILKINSON","178 HIGHWAY 24
CENTREVILLE, MS 39631
","31.082066","-91.058839"
251312,"TYLER HOLMES MEMORIAL HOSPITAL CAH","WINONA","MS","MONTGOMERY","409 TYLER HOLMES DRIVE
WINONA, MS 38967
(33.490652, -89.737748)","33.490652"," -89.737748"
251313,"BAPTIST MEDICAL CENTER YAZOO","YAZOO CITY","MS","YAZOO","823 GRAND AVENUE
YAZOO CITY, MS 39194
(32.85873, -90.403321)","32.85873"," -90.403321"
251315,"BAPTIST MEDICAL CENTER-LEAKE","CARTHAGE","MS","LEAKE","310 ELLIS STREET
CARTHAGE, MS 39051
(32.740747, -89.519845)","32.740747"," -89.519845"
251316,"H C WATKINS MEMORIAL HOSPITAL INC","QUITMAN","MS","CLARKE","605 SOUTH ARCHUSA AVENUE
QUITMAN, MS 39355
(32.031259, -88.727955)","32.031259"," -88.727955"
251317,"SIMPSON GENERAL HOSPITAL CAH","MENDENHALL","MS","SIMPSON","1842 SIMPSON HIGHWAY 149
MENDENHALL, MS 39114
(31.968094, -89.886996)","31.968094"," -89.886996"
251318,"NORTH SUNFLOWER MEDICAL CENTER CAH","RULEVILLE","MS","SUNFLOWER","840 NORTH OAK AVENUE
RULEVILLE, MS 38771
(33.734839, -90.546823)","33.734839"," -90.546823"
251319,"HOLMES COUNTY HOSPITAL AND CLINICS","LEXINGTON","MS","HOLMES","239 BOWLING GREEN ROAD
LEXINGTON, MS 39095
(33.111077, -90.029741)","33.111077"," -90.029741"
251320,"CLAIBORNE COUNTY HOSPITAL","PORT GIBSON","MS","CLAIBORNE","123 MCCOMB AVENUE
PORT GIBSON, MS 39150
(31.945925, -90.985106)","31.945925"," -90.985106"
251322,"LAIRD HOSPITAL INC","UNION","MS","NESHOBA","25117 HIGHWAY 15
UNION, MS 39365
(32.559207, -89.102561)","32.559207"," -89.102561"
251323,"SCOTT REGIONAL HOSPITAL CAH","MORTON","MS","SCOTT","317 HIGHWAY 13 SOUTH
MORTON, MS 39117
(32.34368, -89.671323)","32.34368"," -89.671323"
251324,"WALTHALL COUNTY GENERAL HOSPITAL CAH","TYLERTOWN","MS","WALTHALL","100 HOSPITAL DRIVE
TYLERTOWN, MS 39667
(31.119583, -90.155618)","31.119583"," -90.155618"
251325,"COVINGTON COUNTY HOSPITAL CAH","COLLINS","MS","COVINGTON","701 SOUTH HOLLY AVENUE
COLLINS, MS 39428
(31.638236, -89.554424)","31.638236"," -89.554424"
251326,"JEFFERSON DAVIS COMMUNITY HOSPITAL CAH","PRENTISS","MS","JEFFERSON DAVIS","1102 ROSE STREET
PRENTISS, MS 39474
(31.59401, -89.872404)","31.59401"," -89.872404"
251327,"HARDY WILSON MEMORIAL HOSPITAL CAH","HAZLEHURST","MS","COPIAH","233 MAGNOLIA STREET
HAZLEHURST, MS 39083
(31.869183, -90.399537)","31.869183"," -90.399537"
251329,"GREENE COUNTY HOSPITAL CAH","LEAKESVILLE","MS","GREENE","1017 JACKSON STREET
LEAKESVILLE, MS 39451
(31.154764, -88.562645)","31.154764"," -88.562645"
251330,"FRANKLIN COUNTY MEMORIAL HOSPITAL","MEADVILLE","MS","FRANKLIN","40 UNION CHURCH RD
MEADVILLE, MS 39653
(31.473248, -90.884924)","31.473248"," -90.884924"
251331,"CALHOUN HEALTH SERVICES","CALHOUN CITY","MS","CALHOUN","140 BURKE-CALHOUN CITY ROAD
CALHOUN CITY, MS 38916
(33.869695, -89.317226)","33.869695"," -89.317226"
251332,"PIONEER HEALTH SERVICES OF NEWTON","NEWTON","MS","NEWTON","9421 EAST SIDE DRIVE EXTENSION, POB 299
NEWTON, MS 39345
(32.35651, -89.129301)","32.35651"," -89.129301"
251333,"PEARL RIVER COUNTY HOSPITAL","POPLARVILLE","MS","PEARL RIVER","305 WEST MOODY STREET
POPLARVILLE, MS 39470
(30.857098, -89.54148)","30.857098"," -89.54148"
251334,"CHOCTAW REGIONAL MEDICAL CENTER","ACKERMAN","MS","CHOCTAW","8613 MS HWY 12
ACKERMAN, MS 39735
(33.318465, -89.182304)","33.318465"," -89.182304"
251335,"JOHN C STENNIS MEMORIAL HOSPITAL","DE KALB","MS","KEMPER","14365 HIGHWAY 16 WEST
DE KALB, MS 39328
(32.776819, -88.679122)","32.776819"," -88.679122"
251336,"BAPTIST MEDICAL CENTER - ATTALA","KOSCIUSKO","MS","ATTALA","220 HWY 12 WEST
KOSCIUSKO, MS 39090
(33.065387, -89.597611)","33.065387"," -89.597611"
260001,"MERCY HOSPITAL JOPLIN","JOPLIN","MO","JASPER","100 MERCY WAY
JOPLIN, MO 64804
(37.034697, -94.511799)","37.034697"," -94.511799"
260004,"COOPER COUNTY MEMORIAL HOSPITAL","BOONVILLE","MO","COOPER","17651 B HWY
BOONVILLE, MO 65233
(38.943533, -92.742075)","38.943533"," -92.742075"
260005,"SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES","SAINT CHARLES","MO","SAINT CHARLES","300 1ST CAPITOL DR
SAINT CHARLES, MO 63301
(38.780377, -90.484508)","38.780377"," -90.484508"
260006,"MOSAIC LIFE CARE AT ST JOSEPH","SAINT JOSEPH","MO","BUCHANAN","5325 FARAON STREET
SAINT JOSEPH, MO 64506
(39.770201, -94.770247)","39.770201"," -94.770247"
260009,"BOTHWELL REGIONAL HEALTH CENTER","SEDALIA","MO","PETTIS","601 E 14TH ST
SEDALIA, MO 65302
(38.699049, -93.222027)","38.699049"," -93.222027"
260011,"SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY","JEFFERSON CITY","MO","COLE","2505 MISSION DRIVE
JEFFERSON CITY, MO 65109
(38.559954, -92.221073)","38.559954"," -92.221073"
260015,"TWIN RIVERS REGIONAL MEDICAL CENTER","KENNETT","MO","DUNKLIN","1301 FIRST ST
KENNETT, MO 63857
(36.236617, -90.041772)","36.236617"," -90.041772"
260017,"PHELPS COUNTY REGIONAL MEDICAL CENTER","ROLLA","MO","PHELPS","1000 W 10TH ST
ROLLA, MO 65401
(37.951444, -91.786111)","37.951444"," -91.786111"
260020,"MERCY HOSPITAL ST LOUIS","SAINT LOUIS","MO","SAINT LOUIS","615 NEW BALLAS ROAD
SAINT LOUIS, MO 63141
","38.6455339","-90.4462228"
260022,"NORTHEAST REGIONAL MEDICAL CENTER","KIRKSVILLE","MO","ADAIR","315 S OSTEOPATHY
KIRKSVILLE, MO 63501
(40.192482, -92.590847)","40.192482"," -92.590847"
260023,"MERCY HOSPITAL JEFFERSON","CRYSTAL CITY","MO","JEFFERSON","1400 HIGHWAY 61 SOUTH
CRYSTAL CITY, MO 63019
(38.232897, -90.390279)","38.232897"," -90.390279"
260024,"TEXAS COUNTY MEMORIAL HOSPITAL","HOUSTON","MO","TEXAS","1333 SAM HOUSTON BOULEVARD
HOUSTON, MO 65483
(37.315844, -91.95954)","37.315844"," -91.95954"
260025,"HANNIBAL REGIONAL HOSPITAL","HANNIBAL","MO","MARION","6000 HOSPITAL DR
HANNIBAL, MO 63401
(39.710595, -91.443967)","39.710595"," -91.443967"
260027,"RESEARCH MEDICAL CENTER","KANSAS CITY","MO","JACKSON","2316 E MEYER BLVD
KANSAS CITY, MO 64132
(39.007169, -94.558731)","39.007169"," -94.558731"
260032,"BARNES JEWISH HOSPITAL","SAINT LOUIS","MO","SAINT LOUIS CITY","ONE BARNES-JEWISH HOSPITAL PLAZA
SAINT LOUIS, MO 63110
","38.6352536","-90.2648301"
260034,"BATES COUNTY MEMORIAL HOSPITAL","BUTLER","MO","BATES","615 W NURSERY ST
BUTLER, MO 64730
(38.249622, -94.343708)","38.249622"," -94.343708"
260040,"COX MEDICAL CENTERS","SPRINGFIELD","MO","GREENE","3801 SOUTH NATIONAL AVENUE
SPRINGFIELD, MO 65807
(37.144966, -93.27808)","37.144966"," -93.27808"
260047,"CAPITAL REGION MEDICAL CENTER","JEFFERSON CITY","MO","COLE","1125 MADISON ST
JEFFERSON CITY, MO 65102
(38.566751, -92.181951)","38.566751"," -92.181951"
260048,"TRUMAN MEDICAL CENTER HOSPITAL HILL","KANSAS CITY","MO","JACKSON","2301 HOLMES STREET
KANSAS CITY, MO 64108
(39.084815, -94.575799)","39.084815"," -94.575799"
260050,"SSM HEALTH ST FRANCIS HOSPITAL - MARYVILLE","MARYVILLE","MO","NODAWAY","2016 SOUTH MAIN ST
MARYVILLE, MO 64468
(40.324198, -94.874089)","40.324198"," -94.874089"
260052,"MERCY HOSPITAL WASHINGTON","WASHINGTON","MO","FRANKLIN","901 EAST 5TH STREET
WASHINGTON, MO 63090
(38.551631, -91.00071)","38.551631"," -91.00071"
260057,"CAMERON REGIONAL MEDICAL CENTER","CAMERON","MO","CLINTON","1600 E EVERGREEN
CAMERON, MO 64429
(39.731504, -94.218308)","39.731504"," -94.218308"
260059,"MERCY HOSPITAL LEBANON","LEBANON","MO","LACLEDE","100 HOSPITAL DRIVE
LEBANON, MO 65536
(37.68067, -92.635599)","37.68067"," -92.635599"
260061,"NEVADA REGIONAL MEDICAL CENTER","NEVADA","MO","VERNON","800 S ASH ST
NEVADA, MO 64772
(37.830593, -94.3597)","37.830593"," -94.3597"
260062,"SAINT LUKES NORTHLAND HOSPITAL","KANSAS CITY","MO","PLATTE","5830 N W BARRY ROAD
KANSAS CITY, MO 64154
(39.246883, -94.647898)","39.246883"," -94.647898"
260064,"SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN","MEXICO","MO","AUDRAIN","620 E MONROE
MEXICO, MO 65265
(39.172921, -91.877237)","39.172921"," -91.877237"
260065,"MERCY HOSPITAL SPRINGFIELD","SPRINGFIELD","MO","GREENE","1235 E CHEROKEE
SPRINGFIELD, MO 65804
(37.178237, -93.276636)","37.178237"," -93.276636"
260068,"BOONE HOSPITAL CENTER","COLUMBIA","MO","BOONE","1600 E BROADWAY
COLUMBIA, MO 65201
(38.950669, -92.317039)","38.950669"," -92.317039"
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","HAYTI","MO","PEMISCOT","946 EAST REED
HAYTI, MO 63851
(36.236854, -89.740115)","36.236854"," -89.740115"
260074,"MOBERLY REGIONAL MEDICAL CENTER","MOBERLY","MO","RANDOLPH","1515 UNION AVE
MOBERLY, MO 65270
(39.423832, -92.412548)","39.423832"," -92.412548"
260077,"ST ANTHONY'S MEDICAL CENTER","SAINT LOUIS","MO","SAINT LOUIS","10010 KENNERLY ROAD
SAINT LOUIS, MO 63128
(38.509739, -90.37775)","38.509739"," -90.37775"
260078,"OZARKS MEDICAL CENTER","WEST PLAINS","MO","HOWELL","1100 KENTUCKY AVE
WEST PLAINS, MO 65775
(36.737992, -91.875552)","36.737992"," -91.875552"
260080,"SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY","DONIPHAN","MO","RIPLEY","109 PLUM ST
DONIPHAN, MO 63935
(36.620805, -90.825371)","36.620805"," -90.825371"
260081,"SSM HEALTH ST CLARE HOSPITAL - FENTON","FENTON","MO","JEFFERSON","1015 BOWLES
FENTON, MO 63026
(38.529043, -90.473625)","38.529043"," -90.473625"
260085,"ST JOSEPH MEDICAL CENTER","KANSAS CITY","MO","JACKSON","1000 CARONDELET DR
KANSAS CITY, MO 64114
(38.935007, -94.605907)","38.935007"," -94.605907"
260091,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS","RICHMOND HEIGHTS","MO","SAINT LOUIS","6420 CLAYTON RD
RICHMOND HEIGHTS, MO 63117
(38.633943, -90.310138)","38.633943"," -90.310138"
260094,"COX MEDICAL CENTER BRANSON","BRANSON","MO","TANEY","525 BRANSON LANDING BLVD, PO BOX 650
BRANSON, MO 65615
(36.650286, -93.220248)","36.650286"," -93.220248"
260095,"CENTERPOINT MEDICAL CENTER","INDEPENDENCE","MO","JACKSON","19600 EAST 39TH STREET
INDEPENDENCE, MO 64057
(39.047771, -94.349313)","39.047771"," -94.349313"
260096,"NORTH KANSAS CITY HOSPITAL","NORTH KANSAS CITY","MO","CLAY","2800 CLAY EDWARDS DRIVE
NORTH KANSAS CITY, MO 64116
(39.149093, -94.552457)","39.149093"," -94.552457"
260097,"WESTERN MISSOURI MEDICAL CENTER","WARRENSBURG","MO","JOHNSON","403 BURKARTH ROAD
WARRENSBURG, MO 64093
(38.766474, -93.723701)","38.766474"," -93.723701"
260102,"TRUMAN MEDICAL CENTER LAKEWOOD","KANSAS CITY","MO","JACKSON","7900 LEE'S SUMMIT RD
KANSAS CITY, MO 64139
(38.973566, -94.39046)","38.973566"," -94.39046"
260104,"SSM HEALTH DEPAUL HOSPITAL ST LOUIS","BRIDGETON","MO","SAINT LOUIS","12303 DEPAUL DRIVE
BRIDGETON, MO 63044
(38.748965, -90.432379)","38.748965"," -90.432379"
260105,"SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL","SAINT LOUIS","MO","SAINT LOUIS CITY","3635 VISTA AVE
SAINT LOUIS, MO 63110
(38.622541, -90.239421)","38.622541"," -90.239421"
260108,"MISSOURI BAPTIST MEDICAL CENTER","TOWN AND COUNTRY","MO","SAINT LOUIS","3015 N BALLAS RD
TOWN AND COUNTRY, MO 63131
(38.635532, -90.443636)","38.635532"," -90.443636"
260110,"SOUTHEASTHEALTH","CAPE GIRARDEAU","MO","CAPE GIRARDEAU","1701 LACEY ST
CAPE GIRARDEAU, MO 63701
(37.311273, -89.540936)","37.311273"," -89.540936"
260113,"MISSOURI DELTA MEDICAL CENTER","SIKESTON","MO","NEW MADRID","1008 NORTH MAIN ST
SIKESTON, MO 63801
(36.889099, -89.584423)","36.889099"," -89.584423"
260116,"PARKLAND HEALTH CENTER - WEBER ROAD","FARMINGTON","MO","SAINT FRANCOIS","1212 WEBER RD
FARMINGTON, MO 63640
(37.800074, -90.440873)","37.800074"," -90.440873"
260119,"POPLAR BLUFF REGIONAL MEDICAL CENTER","POPLAR BLUFF","MO","BUTLER","3100 OAK GROVE ROAD
POPLAR BLUFF, MO 63901
(36.788987, -90.443287)","36.788987"," -90.443287"
260137,"FREEMAN HEALTH SYSTEM - FREEMAN WEST","JOPLIN","MO","JASPER","1102 WEST 32ND STREET
JOPLIN, MO 64804
(37.054408, -94.526884)","37.054408"," -94.526884"
260138,"ST LUKES HOSPITAL OF KANSAS CITY","KANSAS CITY","MO","JACKSON","4401 WORNALL ROAD
KANSAS CITY, MO 64111
(39.04597, -94.590154)","39.04597"," -94.590154"
260141,"UNIVERSITY OF MISSOURI HEALTH CARE","COLUMBIA","MO","BOONE","ONE HOSPITAL DRIVE
COLUMBIA, MO 65212
","38.9381593","-92.3285858"
260142,"FITZGIBBON HOSPITAL","MARSHALL","MO","SALINE","2305 S 65 HIGHWAY
MARSHALL, MO 65340
(39.092884, -93.211984)","39.092884"," -93.211984"
260160,"SOUTHEASTHEALTH CENTER OF STODDARD COUNTY","DEXTER","MO","STODDARD","1200 N ONE MILE RD
DEXTER, MO 63841
(36.807432, -89.969973)","36.807432"," -89.969973"
260162,"BARNES-JEWISH WEST COUNTY HOSPITAL","CREVE COEUR","MO","SAINT LOUIS","12634 OLIVE BOULEVARD
CREVE COEUR, MO 63141
(38.676997, -90.466227)","38.676997"," -90.466227"
260163,"PARKLAND HEALTH CENTER","FARMINGTON","MO","SAINT FRANCOIS","1101 W LIBERTY
FARMINGTON, MO 63640
(37.780624, -90.438195)","37.780624"," -90.438195"
260175,"GOLDEN VALLEY MEMORIAL HOSPITAL","CLINTON","MO","HENRY","1600 N 2ND ST
CLINTON, MO 64735
(38.391389, -93.770506)","38.391389"," -93.770506"
260176,"DES PERES HOSPITAL","SAINT LOUIS","MO","SAINT LOUIS","2345 DOUGHERTY FERRY ROAD
SAINT LOUIS, MO 63122
(38.58098, -90.451147)","38.58098"," -90.451147"
260177,"LIBERTY HOSPITAL","LIBERTY","MO","CLAY","2525 GLENN HENDREN DR
LIBERTY, MO 64069
(39.276757, -94.424343)","39.276757"," -94.424343"
260179,"ST LUKES HOSPITAL","CHESTERFIELD","MO","SAINT LOUIS","232 S WOODS MILL RD
CHESTERFIELD, MO 63017
(38.653066, -90.50592)","38.653066"," -90.50592"
260180,"CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST","SAINT LOUIS","MO","SAINT LOUIS","11133 DUNN ROAD
SAINT LOUIS, MO 63136
(38.775759, -90.239054)","38.775759"," -90.239054"
260183,"SAINT FRANCIS MEDICAL CENTER","CAPE GIRARDEAU","MO","CAPE GIRARDEAU","211 ST FRANCIS DR
CAPE GIRARDEAU, MO 63703
","37.3034048","-89.5714474"
260186,"LAKE REGIONAL HEALTH SYSTEM","OSAGE BEACH","MO","CAMDEN","54 HOSPITAL DRIVE
OSAGE BEACH, MO 65065
(38.118538, -92.681163)","38.118538"," -92.681163"
260190,"LEE'S SUMMIT MEDICAL CENTER","LEES SUMMIT","MO","JACKSON","2100 SE BLUE PARKWAY
LEES SUMMIT, MO 64063
(38.90233, -94.333249)","38.90233"," -94.333249"
260191,"BARNES-JEWISH ST PETERS HOSPITAL","SAINT PETERS","MO","SAINT CHARLES","10 HOSPITAL DR
SAINT PETERS, MO 63376
(38.793291, -90.578237)","38.793291"," -90.578237"
260193,"ST MARY'S MEDICAL CENTER","BLUE SPRINGS","MO","JACKSON","201 NW R D MIZE RD
BLUE SPRINGS, MO 64014
(39.023528, -94.266042)","39.023528"," -94.266042"
260195,"CITIZENS MEMORIAL HOSPITAL","BOLIVAR","MO","POLK","1500 N OAKLAND
BOLIVAR, MO 65613
(37.626777, -93.420975)","37.626777"," -93.420975"
260200,"SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS","LAKE SAINT LOUIS","MO","SAINT CHARLES","100 MEDICAL PLAZA
LAKE SAINT LOUIS, MO 63367
(38.803087, -90.774903)","38.803087"," -90.774903"
260207,"OZARKS COMMUNITY HOSPITAL","SPRINGFIELD","MO","GREENE","2828 NORTH NATIONAL
SPRINGFIELD, MO 65803
(37.248812, -93.274438)","37.248812"," -93.274438"
260209,"FULTON MEDICAL CENTER LLC","FULTON","MO","CALLAWAY","10 SOUTH HOSPITAL DRIVE
FULTON, MO 65251
(38.842247, -91.966201)","38.842247"," -91.966201"
260210,"ST ALEXIUS HOSPITAL","SAINT LOUIS","MO","SAINT LOUIS CITY","3933 S BROADWAY
SAINT LOUIS, MO 63118
(38.583359, -90.227557)","38.583359"," -90.227557"
260214,"BELTON REGIONAL MEDICAL CENTER","BELTON","MO","CASS","17065 S 71 HIGHWAY
BELTON, MO 64012
(38.813849, -94.50211)","38.813849"," -94.50211"
260216,"SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL","LEES SUMMIT","MO","JACKSON","100 N E SAINT LUKE'S BOULEVARD
LEES SUMMIT, MO 64086
(38.940551, -94.378443)","38.940551"," -94.378443"
260219,"PROGRESS WEST HOSPITAL","O FALLON","MO","SAINT CHARLES","2 PROGRESS POINT PKWY
O FALLON, MO 63368
(38.717665, -90.701179)","38.717665"," -90.701179"
260227,"BLACK RIVER COMMUNITY MEDICAL CENTER","POPLAR BLUFF","MO","BUTLER","217 PHYSICIANS PARK DRIVE
POPLAR BLUFF, MO 63901
(36.76923, -90.458866)","36.76923"," -90.458866"
261303,"COMMUNITY HOSPITAL ASSOCIATION","FAIRFAX","MO","ATCHISON","26136 US HIGHWAY 59, PO BOX 107
FAIRFAX, MO 64446
(40.349694, -95.39731)","40.349694"," -95.39731"
261305,"PUTNAM COUNTY MEMORIAL HOSPITAL","UNIONVILLE","MO","PUTNAM","1926 OAK STREET, PO BOX 389
UNIONVILLE, MO 63565
(40.482023, -93.005759)","40.482023"," -93.005759"
261306,"SULLIVAN COUNTY MEMORIAL HOSPITAL","MILAN","MO","SULLIVAN","630 WEST THIRD STREET
MILAN, MO 63556
(40.202179, -93.131133)","40.202179"," -93.131133"
261307,"PERSHING MEMORIAL HOSPITAL","BROOKFIELD","MO","LINN","130 EAST LOCKLING
BROOKFIELD, MO 64628
(39.775078, -93.068297)","39.775078"," -93.068297"
261308,"WASHINGTON COUNTY MEMORIAL HOSPITAL","POTOSI","MO","WASHINGTON","300 HEALTH WAY
POTOSI, MO 63664
(37.925986, -90.773134)","37.925986"," -90.773134"
261309,"WRIGHT MEMORIAL HOSPITAL","TRENTON","MO","GRUNDY","191 IOWA BOULEVARD
TRENTON, MO 64683
(40.068275, -93.579936)","40.068275"," -93.579936"
261310,"SCOTLAND COUNTY  HOSPITAL","MEMPHIS","MO","SCOTLAND","450 E SIGLER AVENUE
MEMPHIS, MO 63555
(40.466023, -92.168171)","40.466023"," -92.168171"
261311,"PERRY COUNTY MEMORIAL HOSPITAL","PERRYVILLE","MO","PERRY","434 NORTH WEST STREET
PERRYVILLE, MO 63775
(37.731747, -89.864812)","37.731747"," -89.864812"
261312,"HARRISON COUNTY COMMUNITY HOSPITAL","BETHANY","MO","HARRISON","2600 MILLER STREET
BETHANY, MO 64424
(40.265283, -94.025576)","40.265283"," -94.025576"
261314,"HERMANN AREA DISTRICT HOSPITAL","HERMANN","MO","GASCONADE","509 W 18TH ST
HERMANN, MO 65041
(38.692309, -91.448615)","38.692309"," -91.448615"
261316,"MERCY HOSPITAL AURORA","AURORA","MO","LAWRENCE","500 PORTER AVENUE
AURORA, MO 65605
(36.970237, -93.710971)","36.970237"," -93.710971"
261317,"MERCY HOSPITAL CASSVILLE","CASSVILLE","MO","BARRY","94 MAIN STREET
CASSVILLE, MO 65625
(36.674063, -93.871919)","36.674063"," -93.871919"
261318,"SALEM MEMORIAL DISTRICT HOSPITAL","SALEM","MO","DENT","PO BOX 774,
SALEM, MO 65560
","37.6455993","-91.5359808"
261319,"MERCY HOSPITAL LINCOLN","TROY","MO","LINCOLN","1000 EAST CHERRY STREET
TROY, MO 63379
(38.983989, -90.964767)","38.983989"," -90.964767"
261320,"LAFAYETTE REGIONAL HEALTH CENTER","LEXINGTON","MO","LAFAYETTE","1500 STATE STREET
LEXINGTON, MO 64067
(39.189146, -93.877065)","39.189146"," -93.877065"
261321,"HEDRICK MEDICAL CENTER","CHILLICOTHE","MO","LIVINGSTON","2799 NORTH WASHINGTON STREET
CHILLICOTHE, MO 64601
(39.816124, -93.552781)","39.816124"," -93.552781"
261323,"CEDAR COUNTY MEMORIAL HOSPITAL","EL DORADO SPRINGS","MO","CEDAR","1401 SOUTH PARK STREET
EL DORADO SPRINGS, MO 64744
(37.860457, -94.018516)","37.860457"," -94.018516"
261324,"CASS REGIONAL MEDICAL CENTER","HARRISONVILLE","MO","CASS","2800 E ROCK HAVEN ROAD
HARRISONVILLE, MO 64701
(38.663345, -94.375321)","38.663345"," -94.375321"
261325,"BARTON COUNTY MEMORIAL HOSPITAL","LAMAR","MO","BARTON","29 NW 1ST LANE
LAMAR, MO 64759
(37.505282, -94.299482)","37.505282"," -94.299482"
261327,"RAY COUNTY MEMORIAL HOSPITAL","RICHMOND","MO","RAY","904 WOLLARD BOULEVARD
RICHMOND, MO 64085
(39.264987, -93.956554)","39.264987"," -93.956554"
261328,"NORTHWEST MEDICAL CENTER","ALBANY","MO","GENTRY","705 N COLLEGE STREET
ALBANY, MO 64402
(40.252124, -94.325476)","40.252124"," -94.325476"
261329,"COX MONETT HOSPITAL","MONETT","MO","BARRY","801 NORTH LINCOLN AVENUE
MONETT, MO 65708
(36.926633, -93.93125)","36.926633"," -93.93125"
261330,"STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","SAINTE GENEVIEVE","MO","SAINTE GENEVIEVE","800 STE GENEVIEVE DRIVE, PO BOX 468
SAINTE GENEVIEVE, MO 63670
(37.968347, -90.053968)","37.968347"," -90.053968"
261332,"CARROLL COUNTY MEMORIAL HOSPITAL","CARROLLTON","MO","CARROLL","1502 NORTH JEFFERSON
CARROLLTON, MO 64633
(39.376161, -93.494218)","39.376161"," -93.494218"
261333,"PIKE COUNTY MEMORIAL HOSPITAL","LOUISIANA","MO","PIKE","2305 WEST GEORGIA STREET
LOUISIANA, MO 63353
(39.440027, -91.064095)","39.440027"," -91.064095"
261334,"I-70 COMMUNITY HOSPITAL","SWEET SPRINGS","MO","SALINE","105 HOSPITAL DRIVE, BUILDING B
SWEET SPRINGS, MO 65351
(38.978284, -93.417635)","38.978284"," -93.417635"
261335,"MERCY ST FRANCIS HOSPITAL","MOUNTAIN VIEW","MO","HOWELL","100 WEST HIGHWAY 60, PO BOX 82
MOUNTAIN VIEW, MO 65548
(37.000449, -91.708897)","37.000449"," -91.708897"
261337,"MISSOURI BAPTIST SULLIVAN HOSPITAL","SULLIVAN","MO","FRANKLIN","751 SAPPINGTON BRIDGE RD
SULLIVAN, MO 63080
(38.195574, -91.169288)","38.195574"," -91.169288"
261338,"MERCY HOSPITAL CARTHAGE","CARTHAGE","MO","JASPER","3125 DR RUSSELL SMITH WAY
CARTHAGE, MO 64836
(37.1367, -94.320872)","37.1367"," -94.320872"
263302,"CHILDRENS MERCY HOSPITAL","KANSAS CITY","MO","JACKSON","2401 GILLHAM ROAD
KANSAS CITY, MO 64108
(39.08275, -94.578611)","39.08275"," -94.578611"
270003,"ST PETER'S HOSPITAL","HELENA","MT","LEWIS AND CLARK","2475 BROADWAY
HELENA, MT 59601
","46.5841413","-111.9946923"
270004,"BILLINGS CLINIC HOSPITAL","BILLINGS","MT","YELLOWSTONE","2800 10TH AVE N
BILLINGS, MT 59101
(45.790427, -108.5142)","45.790427"," -108.5142"
270012,"BENEFIS HOSPITALS INC","GREAT FALLS","MT","CASCADE","1101 26TH ST S
GREAT FALLS, MT 59405
(47.491848, -111.262615)","47.491848"," -111.262615"
270014,"ST PATRICK HOSPITAL","MISSOULA","MT","MISSOULA","500 W BROADWAY
MISSOULA, MT 59806
(46.873905, -113.999891)","46.873905"," -113.999891"
270017,"ST JAMES HEALTHCARE","BUTTE","MT","SILVER BOW","400 S CLARK ST
BUTTE, MT 59701
(46.008433, -112.546317)","46.008433"," -112.546317"
270023,"COMMUNITY MEDICAL CENTER","MISSOULA","MT","MISSOULA","2827 FORT MISSOULA RD
MISSOULA, MT 59804
(46.845693, -114.046289)","46.845693"," -114.046289"
270032,"NORTHERN MONTANA HOSPITAL","HAVRE","MT","HILL","30 13TH ST
HAVRE, MT 59501
(48.539328, -109.684656)","48.539328"," -109.684656"
270049,"ST VINCENT HEALTHCARE","BILLINGS","MT","YELLOWSTONE","1233 N 30TH ST
BILLINGS, MT 59101
(45.793101, -108.520217)","45.793101"," -108.520217"
270051,"KALISPELL REGIONAL MEDICAL CENTER","KALISPELL","MT","FLATHEAD","310 SUNNYVIEW LANE
KALISPELL, MT 59901
(48.215685, -114.324753)","48.215685"," -114.324753"
270057,"BOZEMAN DEACONESS HOSPITAL","BOZEMAN","MT","GALLATIN","915 HIGHLAND BLVD
BOZEMAN, MT 59715
(45.671144, -111.017152)","45.671144"," -111.017152"
270074,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET","BROWNING","MT","GLACIER","760 HOSPITAL CIRCLE, POST OFFICE BOX 760
BROWNING, MT 59417
(48.566609, -113.019655)","48.566609"," -113.019655"
270086,"GREAT FALLS CLINIC HOSPITAL","GREAT FALLS","MT","CASCADE","3010 15TH AVENUE SOUTH
GREAT FALLS, MT 59405
(47.488966, -111.255654)","47.488966"," -111.255654"
270087,"THE HEALTHCENTER","KALISPELL","MT","FLATHEAD","320 SUNNYVIEW LANE
KALISPELL, MT 59901
(48.216276, -114.323654)","48.216276"," -114.323654"
